SMILES,design_notes,Catalog ID,designer_institution,design_rationale,design_submission_source_link,designer_name
NC(=O)c1ccc(NC(=O)[C@@H]2CCCO2)cc1,Fragment libraries: DSiPoised,Z1545313172,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(=O)c1ccc2NCCc2c1,Fragment libraries: DSiPoised,Z1696091761,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(=O)c1ccnc(NC2CC=CC2)c1,Fragment libraries: DSiPoised,Z1416571195,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(=O)c1cnc(nc1)C(F)(F)F,Fragment libraries: DSiPoised,Z1222424326,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(=O)c1cnn(CCO)c1,Fragment libraries: DSiPoised,Z1562205518,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(=S)Nc1ccc(OC(F)(F)F)cc1,Fragment libraries: DSiPoised,Z277969624,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(=S)Nc1ccccc1OC(F)(F)F,Fragment libraries: DSiPoised,Z291279160,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C(CC1)c2c1cccc2)=O,Fragment libraries: Euopen,EN300-307527,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C(Cc1ccccc1)O)=O,Fragment libraries: Euopen,EN300-142611,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C(NC(N1)=O)=CC1=O)=O,Fragment libraries: Euopen,STL140847,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C(OC)=O)(C)CC1=CN(C2=CC=CC=C2)N=N1,Fragment libraries: Cambridge3D,NM448,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C(OC)=O)(C)CC1=CN=NN1C2=CC=CC=C2,Fragment libraries: Cambridge3D,NM474,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C(OC)=O)(C1=CC=CC=C1)CC2=CN=NN2CC(OCC)=O,Fragment libraries: Cambridge3D,NM471-1,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C)(C(OC)=O)CCCC1=C(C(O)=O)C=CC=C1,Fragment libraries: Cambridge3D,NM424,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1(CC1)c1ccccc1)=O,Fragment libraries: Euopen,Z68591096,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1(CCCC1)c(cccc1)c1F)=O,Fragment libraries: Euopen,Z68591869,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1(CCCCC1)O)=O,Fragment libraries: Euopen,Z1386631451,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1)(Cc2c1cccc2)C(N)=O,Fragment libraries: Euopen,PB1268229892,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1)C11CCCCC1,Fragment libraries: Euopen,Z1795817890,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1)CC1c(cccc1)c1F,Fragment libraries: Euopen,CSC000754040,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1)CN(CC(F)(F)F)C1=O,Fragment libraries: Euopen,EN300-82036,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1=Cc(cccc2)c2OC1)=O,Fragment libraries: Euopen,Z145120524,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1CC1)C1CCC1,Fragment libraries: Euopen,EN300-247675,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1CCC1)c(cc1)ccc1F,Fragment libraries: Euopen,EN300-69647,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1CCNCC1)=O,Fragment libraries: Euopen,STL183252,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1CCOCC1)=O,Fragment libraries: Euopen,EN300-177184,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1NCSC1)=O,Fragment libraries: Euopen,PB1456279367,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1OCCC1)c(cc1)ccc1F,Fragment libraries: Euopen,EN300-58444,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C1Oc(cccc2)c2NC1)=O,Fragment libraries: Euopen,EN300-34231,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(C=1C=CC=CC1)C=2C=CC=CC2,Fragment libraries: SpotXplorer,Z44548882,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CC(CCC1)NC1=O)=O,Fragment libraries: Euopen,EN300-80076,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CC(O)=O)c1ccccc1,Fragment libraries: Euopen,A2655,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CC1=CN=NN1CC(OCC)=O)(C)C(OC)=O,Fragment libraries: Cambridge3D,NM144,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CC1CCCC1)=O,Fragment libraries: Euopen,PB33624130,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CC1O)C1n1nccc1,Fragment libraries: Euopen,Z2236664450,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CC1Sc(cccc2)c2NC1=O)=O,Fragment libraries: Euopen,STK392260,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CCC1)C(C=C2)=C1NC2=O,Fragment libraries: Euopen,EN300-34757,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CCCC1)C1Oc1ccccc1,Fragment libraries: Euopen,Z1695669966,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CCN1c2c(C(F)(F)F)cccc2)C1=O,Fragment libraries: Euopen,EN300-140459,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CCO)c(cc1)ccc1F,Fragment libraries: Euopen,EN300-69953,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CN(C(c1cccs1)=NO1)C1=O)=O,Fragment libraries: Euopen,PB826630886,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CN(C=Nc1c2cccc1)C2=O)=O,Fragment libraries: Euopen,Z33547038,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CN(c1c(c2ccc3)c3ccc1)S2(=O)=O)=O,Fragment libraries: Euopen,STK743303,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CN1c2ccccc2)C1=O,Fragment libraries: Euopen,Z1891776032,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CO)(C1)COc2c1cccc2,Fragment libraries: Euopen,Z2680629358,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CO)c1ccco1,Fragment libraries: Euopen,Z1815149174,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(COc1c(ccs2)c2ncn1)=O,Fragment libraries: Euopen,Z16164828,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(COc1ccccc1)=O,Fragment libraries: Euopen,Z19735702,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CS(c1ccccc1)(=O)=O)=O,Fragment libraries: Euopen,AA-516/31408010,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CSc(cc1)ccc1F)=O,Fragment libraries: Euopen,Z16034821,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CSc1nc(cccc2)c2o1)=O,Fragment libraries: Euopen,AG-690/07592031,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(CSc1nnc[nH]1)=O,Fragment libraries: Euopen,STL364006,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(Cc(cccc1)c1N1)C1=O,Fragment libraries: Euopen,STK520657,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(Cc1ncc[nH]1)c1ccccc1,Fragment libraries: Euopen,EN300-30511,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(Cn(cc1)nc1N)=O,Fragment libraries: Euopen,EN300-52167,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(N(Cc1ccccc1)C(NC1=O)=O)=C1Br,Fragment libraries: Euopen,AB-323/13887045,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(N1CC(c(cc2)ccc2F)OCC1)=O,Fragment libraries: Euopen,Z736904456,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(N1CCCCCC1)=O,Fragment libraries: Euopen,PB56989566,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NC(COc(cc1)ccc1Br)=O)=O,Fragment libraries: Euopen,Z19725504,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NC1CCCCC1)=O,Fragment libraries: Euopen,STK375220,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NC1c2cccc(F)c2OCCC1)=O,Fragment libraries: Euopen,PB1614830548,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NCC1=O)=C1c1nc(cccc2)c2[nH]1,Fragment libraries: Euopen,Z56785968,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NCc(cccc1)c1F)=O,Fragment libraries: Euopen,PB198272310,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NCc1ccco1)=O,Fragment libraries: Euopen,Z56900771,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(NCc1cnccc1)=O,Fragment libraries: Euopen,EN300-40239,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(Nc1ccccc1)=O,Fragment libraries: Euopen,P0247,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC([C@@H](CC1)N[C@H]1c1ccccc1)=O,Fragment libraries: Euopen,CSC009887234,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC([C@@H](CNC1)[C@H]1c1ccccc1)=O,Fragment libraries: Euopen,PB2309836680,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(cc(cc1)Cl)c1O)=O,Fragment libraries: Euopen,STL068928,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(cc1)cc(C(F)(F)F)c1Br)=O,Fragment libraries: Euopen,Z1451406366,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(cc1)cc2c1NCC2)=O,Fragment libraries: Euopen,Z1696091761,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(cc1)cc2c1OCO2)=O,Fragment libraries: Euopen,STK087111,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(cc1)ccc1C#N)=O,Fragment libraries: Euopen,PB33624123,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(cccc1)c1-c1ccccc1)=O,Fragment libraries: Euopen,Z57336477,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c(ccnc1)c1Cl)=O,Fragment libraries: Euopen,EN300-129494,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1c(N)scc1)=O,Fragment libraries: Euopen,AI-942/25034073,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cc(Br)cnc1N)=O,Fragment libraries: Euopen,Z1889997486,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cc(O)nc2ccccc12)=O,Fragment libraries: Euopen,STK324538,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cc(cccc2)c2[nH]1)=O,Fragment libraries: Euopen,STK504767,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1ccc(CO)cc1)=O,Fragment libraries: Euopen,PB33622888,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1ccc(Cn2cccc2)cc1)=O,Fragment libraries: Euopen,PB1127821757,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cccc(Cl)c1)C#N,Fragment libraries: Euopen,EN300-39244,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cccc(NC(c2ccccc2)=O)c1)=O,Fragment libraries: Euopen,STK093939,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cccs1)=O,Fragment libraries: Euopen,EN300-49198,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cn(-c2ccccc2)nn1)=O,Fragment libraries: Euopen,PB365333326,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cnccc1)=O,Fragment libraries: Euopen,AC-907/25014114,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1cnns1)=O,Fragment libraries: Euopen,Z752159638,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1coc2c1cccc2)=O,Fragment libraries: Euopen,EN300-128462,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC(c1nc(N)ccc1)=O,Fragment libraries: Euopen,EN300-78837,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1(CC1)c1cccc(F)c1,Fragment libraries: Euopen,CSC000705973,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1(CC2=CC=C(F)C=C2)CNCC1,Fragment libraries: York3D,Y3D-79,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1=NN=C(N1)C2=CC=CS2,Fragment libraries: SpotXplorer,Z119990326,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1=NN=C2C=CC=CN12,Fragment libraries: SpotXplorer,Z362020366,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1C2C(CC3)CC3C12,Fragment libraries: Euopen,Z2754447738,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1CC(CO)(CO)C1,Fragment libraries: Euopen,EN300-322603,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1CCC=2C=CC=CC12,Fragment libraries: SpotXplorer,Z168884748,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1CCN(CC(Nc2ccccc2)=O)CC1,Fragment libraries: Euopen,EN300-26549,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1c(cc(cc2)F)c2SCC1,Fragment libraries: Euopen,STL140909,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1c(cccc2)c2SC1,Fragment libraries: Euopen,Z1269702238,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1c2cc(Cl)cc(F)c2CCC1,Fragment libraries: Euopen,CSC015636158,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC1c2cccc(O)c2CCC1,Fragment libraries: Euopen,PB1827975385,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC=1C=CC(=CC1)C2=NC=NO2,Fragment libraries: Leed3D,Z760031264,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC=1C=CC(=CC1C(=O)O)C=2C=CC=CC2,Fragment libraries: SpotXplorer,Z362758692,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC=1C=CC(SC(F)F)=CC1,Fragment libraries: SpotXplorer,Z57965168,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC=1C=CC=2N(C=CC2C1)C(F)F,Fragment libraries: Leed3D,Z1037511924,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NC=1C=CC=NC1N2C=CC=C2,Fragment libraries: Leed3D,Z1262628644,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(=O)N1CCN(CC1)c2ccc(Cl)cc2,Fragment libraries: DSiPoised,Z381033368,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(C1)NCc2c1cccc2,Fragment libraries: Euopen,Z2753058331,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(C1CCCCC1)O,Fragment libraries: Euopen,PB234973337,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(CC1=O)CN1c(cc1)ccc1Cl,Fragment libraries: Euopen,EN300-154856,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(CCCC1)S1(=O)=O,Fragment libraries: Euopen,Z1649677764,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(CN)c1ccccc1,Fragment libraries: Euopen,EN300-198303,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(CNC1)c2c1cccc2,Fragment libraries: Euopen,EN300-307641,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
NCC(CO)C1CCC1,Fragment libraries: Euopen,EN300-208176,XChem,XChem initial soak,https://www.diamond.ac.uk/industry/Techniques-Available/Integrated-Structural-Biology/Fragment-Screening---XChem/Fragment-Libraries.html,XChem team
